name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
InvestingCashFlow,"-1,526,600,000","-3,582,100,000","-3,329,200,000","-2,615,900,000","-4,061,900,000","-1,275,400,000","-290,400,000","52,000,000","192,200,000","248,900,000","390,600,000","232,900,000","873,400,000","435,900,000","-32,700,000","289,939,000","-1,096,122,000","-306,168,000","36,524,000","-257,559,000","841,408,000","-259,792,000","-216,698,000","-752,383,000","-435,839,000","27,289,000","-478,476,000","-593,437,000","74,612,000","-151,966,000","-273,397,000","-539,760,000","-205,100,000","-69,100,000","-93,000,000"
	CashFlowFromContinuingInvestingActivities,"-1,526,600,000","-3,582,100,000","-3,329,200,000","-2,615,900,000","-4,061,900,000","-1,275,400,000","-290,400,000","52,000,000","192,200,000","248,900,000","390,600,000","232,900,000","873,400,000","435,900,000","-32,700,000","289,939,000","-1,096,122,000","-306,168,000","36,524,000","-257,559,000","841,408,000","-259,792,000","-216,698,000","-752,383,000","-435,839,000","27,289,000","-478,476,000","-593,437,000","74,612,000","-151,966,000","-273,397,000","-539,760,000","-205,100,000","-69,100,000","-93,000,000"
		NetPPEPurchaseAndSale,"-134,600,000","-148,800,000","-90,300,000","-79,300,000","-103,700,000","-233,700,000","-106,500,000","-74,900,000","-97,600,000","-68,800,000","-53,100,000","-62,200,000","-78,400,000","-131,700,000","-57,400,000","-44,650,000","-70,215,000","-94,144,000","-69,050,000","-74,925,000","-21,256,000","-50,159,000","-43,493,000","-96,934,000","-104,344,000","-131,085,000","-147,664,000","-82,973,000","-64,419,000","-40,365,000","-39,200,000","-20,100,000","-16,400,000","-6,500,000","-12,800,000"
			PurchaseOfPPE,"-134,600,000","-148,800,000","-90,300,000","-79,300,000","-103,700,000","-233,700,000","-106,500,000","-74,900,000","-97,600,000","-68,800,000","-53,100,000","-62,200,000","-78,400,000","-131,700,000","-57,400,000","-44,650,000","-70,215,000","-94,144,000","-69,050,000","-74,925,000","-25,933,000","-52,653,000","-53,062,000","-107,326,000","-108,432,000","-135,168,000","-162,181,000","-82,973,000","-64,419,000","-40,365,000","-39,200,000","-20,100,000","-16,400,000","-6,500,000","-12,800,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,"7,346,000","4,677,000","2,494,000","9,569,000","10,392,000","4,088,000","4,083,000","14,517,000","0",,,,,,,
		NetBusinessPurchaseAndSale,"175,100,000","-500,500,000","-1,354,700,000","-9,000,000","-3,821,400,000","-493,500,000","-86,800,000","-14,000,000","0","0","0","800,000","0","-111,100,000","0","533,000","6,717,000","-92,307,000","-3,795,000","-37,000","-68,255,000","0","-51,779,000","-99,058,000","0","0","-64,333,000","-550,742,000","0","0","0","-631,944,000",,,
			PurchaseOfBusiness,,"-500,500,000","-1,354,700,000","-9,000,000","-3,821,400,000","-493,500,000","-86,800,000","-14,000,000","0","0",,,"0","-111,100,000","0",,,"-92,307,000","-3,795,000","-37,000","-68,255,000","0","-51,779,000","-99,058,000","0","0","-64,333,000","-550,742,000","0","0","0","-631,944,000",,,
			SaleOfBusiness,,,,,,,,,,"0","0","800,000","0",,,"533,000","6,717,000",,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-1,136,500,000","-2,700,800,000","-1,904,100,000","-2,590,600,000","-96,200,000","-548,200,000","-97,100,000","190,100,000","289,800,000","317,700,000","216,200,000","270,000,000","554,700,000","505,800,000","24,700,000","334,589,000","-1,032,624,000","-127,773,000","90,389,000","71,191,000","1,055,581,000","-192,003,000","-281,684,000","-401,129,000","-260,443,000","183,978,000","-403,771,000","-9,937,000","34,899,000","-36,223,000","33,971,000","131,073,000","-188,700,000","3,700,000","-19,400,000"
			PurchaseOfInvestment,"-6,048,300,000","-5,171,700,000","-4,918,100,000","-4,808,800,000","-2,011,700,000","-980,000,000","-456,600,000","-522,900,000","-712,700,000","-736,100,000","-1,037,600,000","-1,256,500,000","-853,200,000","-1,557,700,000","-759,700,000","-2,078,482,000","-2,264,089,000","-1,067,228,000","-774,086,000","-1,340,595,000","-2,449,228,000","-2,608,344,000","-1,775,919,000","-1,051,487,000","-660,994,000","-756,689,000","-518,358,000","-137,139,000","-131,704,000","-240,357,000","-106,576,000","-60,877,000","-232,300,000","-5,000,000","-19,400,000"
			SaleOfInvestment,"4,911,800,000","2,470,900,000","3,014,000,000","2,218,200,000","1,915,500,000","431,800,000","359,500,000","713,000,000","1,002,500,000","1,053,800,000","1,253,800,000","1,526,500,000","1,407,900,000","2,063,500,000","784,400,000","2,413,071,000","1,231,465,000","939,455,000","864,475,000","1,411,786,000","3,504,809,000","2,416,341,000","1,494,235,000","650,358,000","400,551,000","940,667,000","114,587,000","127,202,000","166,603,000","204,134,000","140,547,000","191,950,000","43,600,000","8,700,000",
		NetOtherInvestingChanges,"-430,600,000","-232,000,000","19,900,000","63,000,000","-40,600,000",,,"-49,200,000",,,"227,500,000","24,300,000","397,100,000","172,900,000",,,"-162,718,000","8,056,000","18,980,000","-253,788,000","-124,662,000","-17,630,000","160,258,000","-155,262,000","-71,052,000","-25,604,000","72,959,000","50,215,000","104,132,000","-75,378,000","-307,368,000","-38,889,000",,"-66,300,000","-60,800,000"
FinancingCashFlow,"42,800,000","2,029,000,000","1,585,000,000","2,030,100,000","734,400,000","339,900,000","-3,761,700,000","-956,000,000","-1,800,700,000","-1,612,200,000","-1,195,300,000","-2,018,100,000","-1,084,900,000","-968,200,000","-594,900,000","-340,608,000","-1,299,975,000","-1,449,247,000","-853,438,000","-357,458,000","92,420,000","-203,531,000","-135,705,000","49,398,000","-339,113,000","-348,555,000","-101,885,000","105,460,000","-193,705,000","-93,165,000","-93,986,000","334,689,000","133,300,000","-1,600,000","-7,300,000"
	CashFlowFromContinuingFinancingActivities,"42,800,000","2,029,000,000","1,585,000,000","2,030,100,000","734,400,000","339,900,000","-3,761,700,000","-956,000,000","-1,800,700,000","-1,612,200,000","-1,195,300,000","-2,018,100,000","-1,084,900,000","-968,200,000","-594,900,000","-340,608,000","-1,299,975,000","-1,449,247,000","-853,438,000","-357,458,000","92,420,000","-203,531,000","-135,705,000","49,398,000","-339,113,000","-348,555,000","-101,885,000","105,460,000","-193,705,000","-93,165,000","-93,986,000","334,689,000","133,300,000","-1,600,000","-7,300,000"
		NetIssuancePaymentsOfDebt,"856,600,000","2,134,900,000","2,138,600,000","2,066,100,000","1,056,300,000","459,900,000","-382,900,000","-641,600,000","-93,800,000","-14,700,000","-180,000,000","-743,900,000","313,100,000","-340,300,000","851,500,000","-79,836,000","-512,536,000","-140,104,000","-48,702,000","241,102,000","77,719,000","500,409,000","27,935,000","215,527,000","-28,888,000","-201,832,000","-2,287,000","287,603,000","-68,706,000","1,422,000","-38,382,000","337,426,000","149,700,000","1,400,000","-1,900,000"
			NetLongTermDebtIssuance,"856,600,000","2,134,900,000","2,138,600,000","2,066,100,000","1,056,300,000","459,900,000","-382,900,000","-641,600,000","-93,800,000","-14,700,000","-180,000,000","-743,900,000","343,100,000","-340,200,000","886,000,000","-130,537,000","-512,536,000","-140,104,000","-48,702,000","241,102,000","77,719,000","500,409,000","27,935,000","215,527,000","-28,888,000","-201,832,000","-2,287,000","287,603,000","-68,706,000","1,422,000","-38,382,000","337,426,000","149,700,000","1,400,000","-1,900,000"
				LongTermDebtIssuance,"1,943,900,000","3,539,900,000","5,184,400,000","4,131,800,000","1,390,900,000","682,800,000","0","20,600,000","127,200,000","967,500,000","793,600,000","617,800,000","714,900,000","20,000,000","952,000,000","145,750,000","1,251,851,000","537,206,000","292,492,000","307,322,000","276,913,000","523,627,000","103,794,000","711,847,000","497,118,000","64,140,000","168,927,000","416,410,000","134,377,000","34,254,000","399,431,000","360,000,000","150,000,000","1,500,000","3,800,000"
