name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
InterestIncomeAfterProvisionForLoanLoss,"7,102,000,000","6,259,000,000","6,593,000,000","6,852,000,000","5,167,000,000","4,425,000,000","4,930,000,000","5,939,000,000","6,450,000,000","6,693,375,419.854","6,548,142,754.569","6,463,317,069.873","6,419,033,639.68","7,165,095,793.176","6,578,229,473.121","4,457,004,830.918","2,798,972,682.699","4,494,689,056.371","5,478,000,000","7,519,362,186.788","10,502,000,000","9,825,000,000","7,487,000,000","4,552,000,000","5,118,000,000","3,110,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,381,000,000","27,850,000,000","7,629,000,000","7,457,000,000","6,557,000,000","4,304,000,000","4,515,000,000","969,000,000","3,348,000,000","6,275,545,303.711","3,648,756,611.349","3,804,072,250.33","-2,475,600,004.382","4,397,028,977.037","7,972,185,076.224","-2,642,512,077.295","-19,885,127,247.257","-4,625,148,750.496","10,057,000,000","10,652,239,939.256","7,024,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,863,000,000"
NormalizedIncome,"4,972,865,566.038","5,813,540,000","6,977,034,000","7,994,309,000","5,969,426,000","4,556,771,000","5,165,055,000","1,278,163,100","3,978,300,784.034","7,670,616,324.714","6,519,148,893.136","6,073,348,958.275","3,363,737,936.927","4,897,233,144.149","8,373,522,332.174","-1,289,343,119.668","-19,838,463,810.422","-6,163,607,915.73","9,436,048,488.988","7,202,432,659.367","6,636,337,254.441","5,150,000,000","2,560,000,000","3,001,000,000","4,788,697,845.172","2,965,923,811.459"
TotalMoneyMarketInvestments,"4,533,000,000","3,948,000,000","1,378,000,000","513,000,000","862,000,000","2,005,000,000","1,682,000,000","1,573,000,000","1,152,000,000",,"760,494,726.09","960,032,451.801","1,547,797,701.855","1,823,417,526.485","1,536,239,636.266","2,540,096,618.357","21,032,920,849.872","42,552,778,879.633","32,632,000,000","17,738,800,303.721","9,376,000,000",,,,"11,827,000,000","7,172,000,000"
ReconciledDepreciation,"4,157,000,000","3,750,000,000","2,061,000,000","2,118,000,000","2,126,000,000","1,940,000,000","1,293,000,000","1,124,000,000","1,090,000,000","1,039,010,966.776","910,166,560.481","1,012,991,988.462","870,841,594.462","943,586,692.027","1,107,247,927.253","2,290,821,256.039","1,676,395,050.198","1,353,078,584.336","1,248,000,000","1,439,635,535.308","2,315,000,000","1,861,000,000","2,883,000,000","1,772,000,000","1,410,000,000","1,166,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,381,000,000","27,850,000,000","7,629,000,000","7,457,000,000","6,557,000,000","4,304,000,000","4,515,000,000","969,000,000","3,348,000,000","6,275,545,303.711","3,648,756,611.349","3,804,072,250.33","-2,475,600,004.382","4,397,028,977.037","7,972,185,076.224","-2,635,748,792.271","-20,070,044,361.429","-4,980,386,971.66","9,428,000,000","7,226,271,829.916","6,613,000,000","5,150,000,000","2,560,000,000","3,001,000,000","4,828,000,000","3,863,000,000"
TotalUnusualItemsExcludingGoodwill,"-3,612,000,000","22,718,000,000","817,000,000","-681,000,000","729,000,000","-327,000,000","-861,000,000","-409,000,000","-773,000,000","-1,699,647,930.072","-3,137,040,745.123","-2,480,083,833.82","-6,381,790,099.791","-602,492,854.031","-438,619,951.859","-1,628,019,323.671","-307,261,265.468","1,293,137,643.792","-10,000,000","29,612,756.264","-30,000,000",,,,"51,000,000","1,143,000,000"
TotalUnusualItems,"-3,612,000,000","22,718,000,000","817,000,000","-681,000,000","729,000,000","-327,000,000","-861,000,000","-409,000,000","-773,000,000","-1,699,647,930.072","-3,137,040,745.123","-2,480,083,833.82","-6,381,790,099.791","-602,492,854.031","-438,619,951.859","-1,628,019,323.671","-307,261,265.468","1,293,137,643.792","-10,000,000","29,612,756.264","-30,000,000",,,,"51,000,000","1,143,000,000"
TaxRateForCalcs,"0.282","0.03","0.202","0.211","0.194","0.227","0.245","0.244","0.185","0.179","0.085","0.085","0.085","0.17","0.085","0.173","0.246","0.085","0.195","0.195","0.222","0.202","0.161","0.22","0.229","0.215"
TaxEffectOfUnusualItems,"-1,020,134,433.962","681,540,000","165,034,000","-143,691,000","141,426,000","-74,229,000","-210,945,000","-99,836,900","-142,699,215.966","-304,576,909.069","-266,648,463.335","-210,807,125.875","-542,452,158.482","-102,288,686.92","-37,282,695.908","-281,613,651.069","-75,680,714.461","109,916,699.722","-1,951,511.012","5,773,585.715","-6,662,745.559","0","0","0","11,697,845.172","245,923,811.459"
