name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	OtherLiabilities,"18,311,000,000","14,381,000,000","22,841,000,000","22,235,000,000","29,725,000,000","23,260,000,000","13,306,000,000","14,084,000,000","17,531,666,059.65","20,200,641,161.777","20,863,803,846.891","20,818,043,399.678","20,063,968,377.095","67,048,943,567.799","69,900,483,091.787","95,231,379,873.92","1,062,624,000,000","829,546,000,000","590,813,000,000","1,011,300,000,000","653,572,000,000","404,882,000,000","633,335,000,000","137,406,000,000","160,707,000,000"
TotalEquityGrossMinorityInterest,"86,639,000,000","57,218,000,000","61,002,000,000","59,764,000,000","54,675,000,000","53,104,000,000","52,554,000,000","53,586,000,000","57,978,228,319.372","54,982,150,622.453","56,267,817,503.69","53,784,053,192.538","56,249,667,938.242","52,175,447,980.744","46,988,405,797.101","37,854,774,690.637","38,668,000,000","45,763,000,000","39,299,000,000","35,325,000,000","31,872,000,000","30,788,000,000","28,752,000,000","29,567,000,000","19,492,000,000"
	StockholdersEquity,"86,108,000,000","56,876,000,000","60,662,000,000","59,445,000,000","54,501,000,000","52,928,000,000","52,495,000,000","52,916,000,000","55,959,896,402.412","51,179,676,992.001","54,088,588,910.048","50,332,453,363.42","51,567,862,797.395","46,780,422,572.88","39,626,086,956.522","30,381,508,288.583","32,535,000,000","40,767,000,000","33,500,000,000","30,651,000,000","28,587,000,000","28,233,000,000","26,270,000,000","27,779,000,000","19,219,000,000"
		CapitalStock,"346,000,000","304,000,000","322,000,000","338,000,000","338,000,000","338,000,000","338,000,000","338,000,000","389,502,650.641","376,202,178.332","432,690,682.502","420,632,921.098","406,974,890.818","409,735,223.322","343,961,352.657","273,639,971.982","183,000,000","173,000,000","663,000,000","790,000,000","763,000,000","728,000,000","2,166,000,000","2,754,000,000","2,706,000,000"
			CommonStock,"346,000,000","304,000,000","322,000,000","338,000,000","338,000,000","338,000,000","338,000,000","338,000,000","389,502,650.641","376,202,178.332","432,690,682.502","420,632,921.098","406,974,890.818","409,735,223.322","343,961,352.657","273,639,971.982","183,000,000","173,000,000","663,000,000","790,000,000","763,000,000","728,000,000","2,166,000,000","2,754,000,000","2,706,000,000"
		RetainedEarnings,"74,880,000,000","50,004,000,000","43,851,000,000","38,776,000,000","34,122,000,000","30,448,000,000","25,932,000,000","25,029,000,000","29,849,055,076.686","22,384,029,610.752","23,221,066,627.604","23,328,696,147.484","25,228,192,840.217","20,972,452,527.414","11,507,246,376.812","13,529,768,853.607","31,582,000,000","40,328,000,000","33,568,000,000","32,822,000,000","29,619,000,000","23,633,000,000","17,564,000,000","14,989,000,000","12,807,000,000"
		AdditionalPaidInCapital,"13,216,000,000","13,546,000,000","15,928,000,000","16,753,000,000","18,064,000,000","20,843,000,000","23,598,000,000","25,958,000,000","31,528,469,102.829","32,958,142,451.18","38,257,067,844.547","37,131,809,269.26","36,780,754,231.795","36,793,795,132.388","33,646,376,811.594","23,617,090,824.189","10,970,000,000","8,098,000,000","7,605,000,000","6,439,000,000","5,595,000,000","9,151,000,000","8,695,000,000","12,940,000,000","9,022,000,000"
		TreasuryStock,"4,796,000,000","6,874,000,000","4,675,000,000","4,068,000,000","3,326,000,000","2,631,000,000","2,210,000,000","2,362,000,000","1,712,799,967.626","1,408,735,576.388","1,161,729,410.572","1,173,171,506.501","1,232,613,246.342","699,652,313.453","1,004,830,917.874","2,947,466,728.928","9,143,000,000","8,381,000,000","8,173,000,000","7,953,000,000","6,597,000,000","5,164,000,000","2,038,000,000","2,478,000,000","5,038,000,000"
		GainsLossesNotAffectingRetainedEarnings,"2,462,000,000","-103,000,000","5,236,000,000","7,647,000,000","5,303,000,000","3,930,000,000","4,838,000,000","3,953,000,000","-4,094,330,460.119","-3,127,939,079.518","-6,609,800,894.678","-9,334,983,733.336","-9,575,067,209.3","-10,639,208,344.477","-4,863,768,115.942","-4,048,564,090.591","-1,056,000,000","548,000,000","-163,000,000","-1,446,000,000","-793,000,000","-115,000,000","-116,000,000","-426,000,000","-278,000,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,"-6,063,000,000","-2,294,000,000","-1,328,000,000","-329,000,000",,,,,"-426,000,000","-278,000,000"
			OtherEquityAdjustments,"2,462,000,000","-103,000,000","5,236,000,000","7,647,000,000","5,303,000,000","3,930,000,000","4,838,000,000","3,953,000,000","-4,094,330,460.119","-3,127,939,079.518","-6,609,800,894.678","-9,334,983,733.336","-9,575,067,209.3","-10,639,208,344.477","-4,863,768,115.942","-4,048,564,090.591","1,238,000,000","1,876,000,000","166,000,000",,,,,,
		OtherEquityInterest,,"-1,000,000",,"-1,000,000",,,"-1,000,000",,,"-2,022,592.357","-50,705,939.356","-40,529,734.585","-40,378,709.794","-56,699,652.313","-2,898,550.725","-42,960,541.676","-1,000,000","1,000,000",,"-1,000,000",,,"-1,000,000",,
	MinorityInterest,"531,000,000","342,000,000","340,000,000","319,000,000","174,000,000","176,000,000","59,000,000","670,000,000","2,018,331,916.96","3,802,473,630.452","2,179,228,593.643","3,451,599,829.118","4,681,805,140.847","5,395,025,407.863","7,362,318,840.58","7,473,266,402.055","6,133,000,000","4,996,000,000","5,799,000,000","4,674,000,000","3,285,000,000","2,555,000,000","2,482,000,000","1,788,000,000","273,000,000"
TotalCapitalization,"419,761,000,000","217,142,000,000","232,749,000,000","215,315,000,000","211,992,000,000","205,654,000,000","198,598,000,000","203,810,000,000","191,606,976,650.075","190,712,255,898.385","191,876,908,515.217","228,415,725,537.019","219,186,262,737.889","186,144,958,545.066","166,536,231,884.058","214,601,914,545.879","263,410,000,000","218,197,000,000","77,680,000,000","133,904,000,000","125,558,000,000","182,169,000,000","120,548,000,000","108,101,000,000","54,590,000,000"
CommonStockEquity,"86,108,000,000","56,876,000,000","60,662,000,000","59,445,000,000","54,501,000,000","52,928,000,000","52,495,000,000","52,916,000,000","55,959,896,402.412","51,179,676,992.001","54,088,588,910.048","50,332,453,363.42","51,567,862,797.395","46,780,422,572.88","39,626,086,956.522","30,381,508,288.583","32,535,000,000","40,767,000,000","33,500,000,000","30,651,000,000","28,587,000,000","28,233,000,000","26,270,000,000","27,779,000,000","19,219,000,000"
CapitalLeaseObligations,"5,502,000,000","3,334,000,000","3,558,000,000","3,927,000,000","3,943,000,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"78,593,000,000","50,609,000,000","54,284,000,000","52,965,000,000","48,032,000,000","46,281,000,000","45,932,000,000","46,474,000,000","49,315,082,351.989","44,318,032,422.155","46,997,644,990.817","43,255,085,386.292","41,265,978,811.803","36,272,800,213.961","28,990,338,164.251","18,301,190,754.144","19,708,000,000","28,646,000,000","23,236,000,000","20,005,000,000","19,289,000,000","18,316,000,000","14,752,000,000","15,674,000,000","16,994,000,000"
InvestedCapital,"458,291,000,000","246,818,000,000","275,847,000,000","261,981,000,000","233,830,000,000","244,679,000,000","250,868,000,000","203,810,000,000","213,070,090,243.212","218,384,353,225.529","223,014,862,474.225","264,008,500,290.281","295,031,293,500.09","186,144,958,545.066","166,536,231,884.058","214,601,914,545.879","554,250,000,000","535,206,000,000","605,805,000,000","133,904,000,000","125,558,000,000","182,169,000,000","120,548,000,000","108,101,000,000","54,590,000,000"
TangibleBookValue,"78,593,000,000","50,609,000,000","54,284,000,000","52,965,000,000","48,032,000,000","46,281,000,000","45,932,000,000","46,474,000,000","49,315,082,351.989","44,318,032,422.155","46,997,644,990.817","43,255,085,386.292","41,265,978,811.803","36,272,800,213.961","28,990,338,164.251","18,301,190,754.144","19,708,000,000","28,646,000,000","23,236,000,000","20,005,000,000","19,289,000,000","18,316,000,000","14,752,000,000","15,674,000,000","16,994,000,000"
TotalDebt,"377,685,000,000","193,276,000,000","218,743,000,000","206,463,000,000","183,272,000,000","191,751,000,000","198,373,000,000","150,894,000,000","157,110,193,840.8","167,204,676,233.529","168,926,273,564.177","213,676,046,926.86","243,463,430,702.696","139,364,535,972.185","126,910,144,927.536","184,220,406,257.296","521,715,000,000","494,439,000,000","572,305,000,000","103,253,000,000","96,971,000,000","153,936,000,000","94,278,000,000","80,322,000,000","35,371,000,000"
NetDebt,"54,971,000,000","17,117,000,000","20,387,000,000","42,273,000,000","70,381,000,000","81,019,000,000","106,222,000,000","45,011,000,000","51,413,338,189.47","47,133,480,982.575","62,158,720,858.17","117,715,875,606.577","175,610,196,686.821","92,216,100,561.647","90,482,125,603.865","137,115,106,233.948","505,134,000,000","491,571,000,000","542,620,000,000",,,"26,646,000,000",,"19,242,000,000",
ShareIssued,"3,462,087,722","3,524,635,722","3,702,802,995","3,859,055,395","3,859,055,395","3,855,634,266","3,853,096,603","3,850,766,389","3,849,731,535","3,717,128,324","3,842,002,069","3,835,250,233","3,832,121,899","3,830,840,513","3,558,112,753","2,932,580,549","1,915,441,820","1,940,797,587","984,372,648","1,023,333,206","1,183,046,764","1,159,116,584","1,240,462,548","425,957,946","2,619,633,975"
OrdinarySharesNumber,"3,208,854,285","3,107,726,712","3,399,607,667","3,551,578,393","3,616,034,099","3,689,430,475","3,720,795,053","3,712,324,617","3,751,025,260","3,629,256,587","3,768,201,817","3,747,370,632","3,747,166,348","3,791,948,482","3,520,558,881","2,870,677,428","1,915,441,820","1,940,797,587","984,372,648","1,023,333,206","1,183,046,764","1,159,116,584","1,240,462,548","425,957,946","2,619,633,975"
TreasurySharesNumber,"253,233,437","416,909,010","303,195,328","307,477,002","243,021,296","166,203,791","132,301,550","138,441,772","98,706,275","87,871,737","73,800,252","87,879,601","84,955,551","38,892,031","37,553,872","61,903,121",,,,,,,,,
