name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		OtherNonCashItems,,,,"-4,000,000","-4,000,000","-6,000,000",,,,,"1,000,000","491,000,000",,"1,157,000,000","2,623,000,000","2,702,000,000","7,507,000,000","1,456,000,000","2,416,000,000","1,867,000,000","1,609,000,000","1,706,000,000","3,019,000,000","2,100,000,000","1,078,000,000","240,000,000","-3,000,000","165,000,000","668,000,000","1,724,000,000","2,320,000,000","865,000,000","2,852,000,000"
		AssetImpairmentCharge,,,,"0","0","106,000,000","0","125,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,
		InterestCreditedOnPolicyholderDeposits,,,"4,503,000,000","448,000,000","-44,000,000","640,000,000","654,000,000","690,000,000","726,000,000","761,000,000","919,000,000","1,278,000,000","1,316,000,000","1,645,000,000","1,807,000,000",,,,,,,,,,,,,,,,,,
		UnrealizedGainsLossesOnDerivatives,"48,000,000","84,000,000","-874,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"2,329,000,000","3,428,000,000","4,428,000,000","345,000,000","684,000,000","666,000,000","511,000,000","144,000,000","923,000,000","346,000,000","-280,000,000","-269,000,000","-611,000,000","-259,000,000","69,000,000","836,000,000","-1,542,000,000","-402,000,000","-2,166,000,000","2,040,000,000","682,000,000","1,283,000,000","327,000,000","-861,000,000","-1,511,000,000","-676,000,000","-378,000,000","94,000,000","62,000,000","-1,019,000,000","-613,000,000","575,000,000","-1,031,000,000"
			ChangeInReceivables,"-659,000,000","-54,000,000","-587,000,000","-2,068,000,000","-14,000,000","21,000,000","-1,052,000,000","-342,000,000","-306,000,000","-312,000,000","-1,325,000,000","-934,000,000","-1,685,000,000","-683,000,000","-255,000,000","26,000,000","18,000,000","-62,000,000","-49,000,000","-873,000,000","-1,397,000,000","-511,000,000","-289,000,000","-333,000,000","73,000,000","-225,000,000","68,000,000","26,000,000","-276,000,000","-676,000,000","-352,000,000","303,000,000","-462,000,000"
				ChangesInAccountReceivables,"-659,000,000","-54,000,000","-587,000,000","-2,068,000,000","-14,000,000","21,000,000","-1,052,000,000","-342,000,000","-306,000,000","-312,000,000","-1,325,000,000","-934,000,000","-1,685,000,000","-683,000,000","-255,000,000","26,000,000","18,000,000","-62,000,000","828,000,000","-873,000,000","-1,397,000,000","-511,000,000","-289,000,000","-333,000,000","-506,000,000","-381,000,000","176,000,000","-47,000,000","-276,000,000","-676,000,000","-352,000,000","303,000,000","-543,000,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,"-37,000,000","-196,000,000","-243,000,000","-443,000,000","-414,000,000","-309,000,000","-331,000,000","-314,000,000","-245,000,000","-311,000,000","-304,000,000","-565,000,000",,,,
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,"134,000,000","200,000,000","1,660,000,000","-1,864,000,000","-52,000,000","-3,236,000,000","2,868,000,000","1,680,000,000","1,127,000,000","331,000,000","-352,000,000","-995,000,000","-706,000,000","-716,000,000","-73,000,000","259,000,000",,,,
				ChangeInPayable,,,,,,,,,,,,,,"134,000,000","200,000,000","1,660,000,000","-1,864,000,000","-52,000,000","-3,236,000,000","2,868,000,000","1,680,000,000","1,127,000,000","331,000,000","-352,000,000","-995,000,000","-706,000,000","-716,000,000","-73,000,000","259,000,000",,,,
					ChangeInTaxPayable,,,,,,,,,,,,,,"134,000,000","200,000,000","1,660,000,000","-1,864,000,000","-52,000,000","486,000,000","-744,000,000","11,000,000","582,000,000","66,000,000","-352,000,000","420,000,000","58,000,000","44,000,000","261,000,000","191,000,000",,,,
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,"134,000,000","200,000,000","1,660,000,000","-1,864,000,000","-52,000,000","486,000,000","-744,000,000","11,000,000","582,000,000","66,000,000","-352,000,000","420,000,000","58,000,000","44,000,000","261,000,000","191,000,000",,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,"-266,000,000","-3,104,000,000","3,222,000,000","2,294,000,000","1,673,000,000","948,000,000","23,000,000",,,,,,,,,
			ChangeInLossAndLossAdjustmentExpenseReserves,"1,035,000,000","2,202,000,000","4,445,000,000","2,444,000,000","-682,000,000","-508,000,000","469,000,000","302,000,000","631,000,000","473,000,000","541,000,000","-55,000,000","214,000,000","-77,000,000","238,000,000","-577,000,000","626,000,000","-192,000,000",,,,,,,,,,,,,,,
