name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999
BasicAverageShares,"334,900,000","340,800,000","352,100,000","346,599,996","356,399,996","371,599,996","385,399,996","401,599,995","427,399,995","448,899,995","458,899,995","471,299,995","496,199,995","524,599,994","541,999,994","512,299,994","436,999,995","432,999,995","448,999,995","478,099,995","489,499,995","488,399,995","495,599,995","509,699,994","484,599,995","475,899,995"
DilutedAverageShares,"339,950,000","345,800,000","358,100,000","352,299,996","360,299,996","375,499,996","390,199,996","409,099,995","435,099,995","458,599,995","473,199,995","499,599,995","516,099,994","556,899,994","585,299,994","550,899,994","456,199,995","461,199,995","477,399,995","500,199,994","510,499,994","511,899,994","525,099,994","541,799,994","511,499,994","485,799,995"
InterestIncomeAfterProvisionForLoanLoss,"5,552,000,000","5,323,000,000","4,963,000,000","6,113,000,000","1,653,000,000","3,297,000,000","3,093,000,000","2,275,000,000","2,405,000,000","3,064,000,000","4,047,000,000","3,392,000,000","3,880,000,000","5,192,000,000","5,503,000,000","7,407,000,000","4,276,000,000","3,987,000,000","3,498,000,000","3,097,000,000","3,026,000,000","3,151,000,000","2,401,000,000","1,293,000,000","986,000,000","704,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"11,241,000,000","8,516,000,000","11,261,000,000","21,635,000,000","9,459,000,000","8,466,000,000","10,459,000,000","4,286,000,000","7,398,000,000","6,083,000,000","8,477,000,000","8,040,000,000","7,475,000,000","4,442,000,000","8,354,000,000","13,385,000,000","2,322,000,000","11,599,000,000","9,537,000,000","5,626,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
NormalizedIncome,"11,660,860,834.569","9,858,549,000","12,004,150,000","21,749,400,000","12,180,196,409.969","9,442,000,000","11,032,192,000","4,330,400,000","7,684,482,000","8,838,368,000","9,241,212,834.83","8,698,970,000","7,773,816,000","4,568,000,000","8,908,040,000","13,860,215,089.011","2,591,375,856.164","11,623,378,720.745","9,566,475,618.132","5,651,161,610.057","4,623,245,506.291","3,012,436,445.444","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
TotalMoneyMarketInvestments,"29,779,000,000","27,354,000,000","7,701,000,000","-1,004,000,000","527,000,000","5,608,000,000","5,270,000,000","2,480,000,000","1,143,000,000","258,000,000","149,000,000","229,000,000","79,000,000","791,000,000","626,000,000","1,016,000,000","11,934,000,000","18,132,000,000","10,009,000,000",,,,,,,
ReconciledDepreciation,"3,565,000,000","4,856,000,000","2,455,000,000","2,015,000,000","1,902,000,000","1,704,000,000","1,328,000,000","1,152,000,000","998,000,000","991,000,000","1,337,000,000","1,322,000,000","1,738,000,000","1,869,000,000","1,904,000,000","1,943,000,000","1,625,000,000","1,167,000,000","995,000,000","854,000,000","845,000,000","1,145,000,000","744,000,000","873,000,000","486,000,000","337,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"11,241,000,000","8,516,000,000","11,261,000,000","21,635,000,000","9,459,000,000","8,466,000,000","10,459,000,000","4,286,000,000","7,398,000,000","6,083,000,000","8,477,000,000","8,040,000,000","7,475,000,000","4,442,000,000","8,354,000,000","13,385,000,000","2,322,000,000","11,599,000,000","9,537,000,000","5,626,000,000","4,553,000,000","3,005,000,000","2,114,000,000","2,310,000,000","3,067,000,000","2,708,000,000"
TotalUnusualItemsExcludingGoodwill,"-529,000,000","-1,693,000,000","-890,000,000","-143,000,000","-3,590,000,000","-1,220,000,000","-684,000,000","-74,000,000","-399,000,000","-3,976,000,000","-1,114,000,000","-962,000,000","-448,000,000","-175,000,000","-855,000,000","-704,000,000","-271,000,000","-37,000,000","-45,000,000","-37,000,000","-103,000,000","-11,000,000",,,,
TotalUnusualItems,"-529,000,000","-1,693,000,000","-890,000,000","-143,000,000","-3,590,000,000","-1,220,000,000","-684,000,000","-74,000,000","-399,000,000","-3,976,000,000","-1,114,000,000","-962,000,000","-448,000,000","-175,000,000","-855,000,000","-704,000,000","-271,000,000","-37,000,000","-45,000,000","-37,000,000","-103,000,000","-11,000,000",,,,
TaxRateForCalcs,"0.206","0.207","0.165","0.2","0.242","0.2","0.162","0.4","0.282","0.307","0.314","0.315","0.333","0.28","0.352","0.325","0.006","0.341","0.345","0.32","0.318","0.324","0.35","0.375","0.389","0.4"
TaxEffectOfUnusualItems,"-109,139,165.431","-350,451,000","-146,850,000","-28,600,000","-868,803,590.031","-244,000,000","-110,808,000","-29,600,000","-112,518,000","-1,220,632,000","-349,787,165.17","-303,030,000","-149,184,000","-49,000,000","-300,960,000","-228,784,910.989","-1,624,143.836","-12,621,279.255","-15,524,381.868","-11,838,389.943","-32,754,493.709","-3,563,554.556","0","0","0","0"
