name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
			AccumulatedDepreciation,"-11,879,000,000","-14,109,000,000","-15,602,000,000","-15,955,000,000","-14,930,000,000","-18,332,000,000","-17,546,000,000","-15,655,000,000","-15,466,000,000","-15,445,000,000","-17,104,000,000","-15,833,000,000","-14,308,000,000","-13,117,000,000","-11,825,000,000","-10,873,000,000","-10,167,000,000","-8,758,000,000","-7,835,000,000","-8,349,000,000","-7,296,000,000","-6,349,000,000","-5,316,000,000","-5,280,000,000","-7,136,000,000",
		GoodwillAndOtherIntangibleAssets,"50,220,000,000","60,945,000,000","63,777,000,000","66,808,000,000","55,311,000,000","74,013,000,000","61,747,000,000","62,320,000,000","65,391,000,000","53,143,000,000","58,867,000,000","61,421,000,000","61,912,000,000","64,923,000,000","22,370,000,000","20,819,000,000","21,249,000,000","21,230,000,000","13,294,000,000","5,629,000,000","4,708,000,000","4,395,000,000","3,952,000,000","3,612,000,000","2,018,000,000","1,929,505,813.953"
			Goodwill,"23,341,000,000","29,301,000,000","29,595,000,000","29,999,000,000","26,524,000,000","35,294,000,000","31,750,000,000","30,980,000,000","31,174,000,000","29,311,000,000","31,026,000,000","31,090,000,000","29,943,000,000","29,692,000,000","12,039,000,000","11,285,000,000","11,110,000,000","10,659,000,000","7,279,000,000","1,899,000,000","1,477,000,000","1,704,000,000",,,,
			OtherIntangibleAssets,"26,879,000,000","31,644,000,000","34,182,000,000","36,809,000,000","28,787,000,000","38,719,000,000","29,997,000,000","31,340,000,000","34,217,000,000","23,832,000,000","27,841,000,000","30,331,000,000","31,969,000,000","35,231,000,000","10,331,000,000","9,534,000,000","10,139,000,000","10,571,000,000","6,015,000,000","3,730,000,000","3,231,000,000","2,691,000,000","3,952,000,000","3,612,000,000","2,018,000,000",
		InvestmentsAndAdvances,"1,827,000,000","1,606,000,000","2,268,000,000","11,611,000,000","10,434,000,000","10,697,000,000","17,613,000,000","16,500,000,000","17,780,000,000","10,152,000,000","10,748,000,000","9,957,000,000","9,560,000,000","10,225,000,000","18,838,000,000","18,602,000,000","8,264,000,000","8,424,000,000","10,915,000,000","11,907,000,000","12,338,000,000","11,316,000,000",,,,"4,808,866,279.07"
			LongTermEquityInvestment,"205,000,000","143,000,000","205,000,000","9,632,000,000","8,644,000,000","8,352,000,000","15,370,000,000","14,304,000,000","15,314,000,000","8,432,000,000","9,225,000,000","8,840,000,000","8,622,000,000","8,385,000,000","17,791,000,000","17,712,000,000","6,945,000,000","6,111,000,000","7,086,000,000","7,450,000,000","6,848,000,000","6,483,000,000",,,,
				InvestmentsinAssociatesatCost,"205,000,000","143,000,000","205,000,000","9,632,000,000","8,644,000,000","8,352,000,000","15,370,000,000","14,304,000,000","15,314,000,000","8,432,000,000","9,225,000,000","8,840,000,000","8,622,000,000","8,385,000,000","17,791,000,000","17,712,000,000","6,945,000,000","6,111,000,000","7,086,000,000","7,450,000,000","6,848,000,000","6,483,000,000",,,,
			InvestmentinFinancialAssets,"1,432,000,000","1,182,000,000","1,697,000,000","1,613,000,000","1,557,000,000","2,345,000,000","2,243,000,000","2,196,000,000","2,466,000,000","1,720,000,000","1,523,000,000","1,117,000,000","938,000,000","1,840,000,000","1,047,000,000","890,000,000","1,319,000,000","2,313,000,000","3,829,000,000","4,457,000,000","5,490,000,000","4,833,000,000",,,,
				AvailableForSaleSecurities,"1,403,000,000","1,145,000,000","1,663,000,000","1,577,000,000","1,524,000,000",,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"29,000,000","37,000,000","34,000,000","36,000,000","33,000,000",,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"190,000,000","281,000,000","366,000,000","366,000,000","233,000,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"871,000,000","863,000,000","895,000,000","833,000,000","569,000,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"114,000,000","85,000,000","78,000,000","89,000,000","159,000,000",,,,,,,,,"1,000,000","3,000,000",,,,,,,,,,,
		NonCurrentDeferredAssets,"4,309,000,000","3,739,000,000","3,743,000,000","3,933,000,000","7,909,000,000","8,699,000,000","8,229,000,000","10,034,000,000","8,957,000,000","7,994,000,000","7,375,000,000","7,365,000,000","5,857,000,000","5,240,000,000","4,615,000,000","4,423,000,000","3,567,000,000","3,903,000,000","3,401,000,000","2,535,000,000","2,401,000,000","2,178,000,000","1,952,000,000","2,023,000,000",,"2,223,837,209.302"
			NonCurrentDeferredTaxesAssets,"4,309,000,000","3,739,000,000","3,743,000,000","3,933,000,000","7,909,000,000","8,699,000,000","8,229,000,000","10,034,000,000","8,957,000,000","7,994,000,000","7,375,000,000","7,365,000,000","5,857,000,000","5,240,000,000","4,615,000,000","4,423,000,000","3,567,000,000","3,903,000,000","3,401,000,000","2,535,000,000","2,401,000,000","2,178,000,000","1,952,000,000","2,023,000,000",,"2,223,837,209.302"
		NonCurrentPrepaidAssets,,,,,,,,,,,,,"38,000,000","982,000,000",,,,,,,,,,,,
		DefinedPensionBenefit,"984,000,000","910,000,000","1,935,000,000","673,000,000","562,000,000","605,000,000","617,000,000","498,000,000","445,000,000","418,000,000","417,000,000","370,000,000","302,000,000","982,000,000","1,585,000,000","182,000,000","2,309,000,000","2,102,000,000",,,,,,,,
		OtherNonCurrentAssets,"215,000,000","200,000,000","275,000,000","219,000,000","176,000,000","290,000,000","201,000,000","200,000,000","156,000,000","136,000,000","108,000,000","135,000,000","154,000,000","405,000,000","328,000,000","292,000,000","10,573,000,000","16,880,000,000","10,915,000,000","11,907,000,000","12,338,000,000","11,345,000,000","8,293,000,000","4,419,000,000","10,026,000,000","1,866,279,069.767"
TotalLiabilitiesNetMinorityInterest,"53,195,000,000","58,030,000,000","63,973,000,000","71,112,000,000","62,819,000,000","66,871,000,000","58,852,000,000","55,233,000,000","54,434,000,000","54,543,000,000","51,782,000,000","54,928,000,000","51,556,000,000","53,549,000,000","38,043,000,000","27,862,000,000","26,056,000,000","26,714,000,000","24,568,000,000","21,173,000,000","18,798,000,000","16,690,000,000","14,747,000,000","13,170,000,000","17,637,000,000","17,903,343,023.256"
	CurrentLiabilities,"26,390,000,000","28,656,000,000","30,208,000,000","33,059,000,000","28,264,000,000","29,607,000,000","23,403,000,000","22,209,000,000","23,708,000,000","26,973,000,000","26,368,000,000","24,051,000,000","23,148,000,000","24,658,000,000","19,470,000,000","16,504,000,000","16,641,000,000","16,234,000,000","15,328,000,000","11,849,000,000","9,320,000,000","8,272,000,000","8,587,000,000","7,212,000,000","10,934,000,000","10,893,895,348.837"
		PayablesAndAccruedExpenses,"10,463,000,000","11,435,000,000","11,396,000,000","11,627,000,000","10,976,000,000","10,845,000,000","10,418,000,000","9,374,000,000","10,836,000,000","10,408,000,000","12,057,000,000","10,581,000,000","9,590,000,000","9,478,000,000","8,606,000,000","7,178,000,000","7,803,000,000","6,182,000,000","5,775,000,000","5,290,000,000","5,304,000,000","4,866,000,000","3,192,000,000","2,906,000,000","1,238,000,000","1,117,005,813.953"
			Payables,"8,155,000,000","9,258,000,000","9,175,000,000","9,326,000,000","8,853,000,000","8,795,000,000","8,449,000,000","7,745,000,000","8,953,000,000","8,523,000,000","10,781,000,000","9,743,000,000","8,695,000,000","8,547,000,000","7,827,000,000","6,354,000,000","6,913,000,000","5,445,000,000","4,491,000,000","4,018,000,000","3,218,000,000","2,500,000,000","1,092,000,000","986,000,000","1,238,000,000","1,117,005,813.953"
				AccountsPayable,"4,926,000,000","5,146,000,000","5,553,000,000","5,403,000,000","5,424,000,000","5,556,000,000","5,169,000,000","4,873,000,000","5,668,000,000","5,419,000,000","6,148,000,000","5,593,000,000","4,989,000,000","4,788,000,000","4,012,000,000","3,395,000,000","3,018,000,000","2,487,000,000","1,961,000,000","2,020,000,000","1,665,000,000","1,266,000,000","1,092,000,000","986,000,000","1,238,000,000","1,117,005,813.953"
				TotalTaxPayable,"2,409,000,000","3,369,000,000","3,034,000,000","3,207,000,000","2,665,000,000","2,566,000,000","2,383,000,000","2,150,000,000","2,268,000,000","2,625,000,000","3,083,000,000","2,631,000,000","2,284,000,000","2,266,000,000","2,300,000,000","1,843,000,000","2,227,000,000","1,496,000,000","1,523,000,000","1,321,000,000","872,000,000","546,000,000",,,,
					IncomeTaxPayable,"1,893,000,000","2,533,000,000","2,415,000,000","2,458,000,000","2,194,000,000","2,038,000,000","1,723,000,000","1,603,000,000","1,717,000,000","2,076,000,000","2,459,000,000","2,070,000,000","1,706,000,000","1,710,000,000","1,816,000,000","1,376,000,000","1,719,000,000","1,161,000,000","1,253,000,000","1,101,000,000",,,,,,
				OtherPayable,"820,000,000","743,000,000","588,000,000","716,000,000","764,000,000","673,000,000","897,000,000","722,000,000","1,017,000,000","479,000,000","1,550,000,000","1,519,000,000","1,422,000,000","1,493,000,000","1,515,000,000","1,116,000,000","1,668,000,000","1,462,000,000","1,007,000,000","677,000,000","681,000,000","688,000,000",,,,
			CurrentAccruedExpenses,"2,308,000,000","2,177,000,000","2,221,000,000","2,301,000,000","2,123,000,000","2,050,000,000","1,969,000,000","1,629,000,000","1,883,000,000","1,885,000,000","1,276,000,000","838,000,000","895,000,000","931,000,000","779,000,000","824,000,000","890,000,000","737,000,000","1,284,000,000","1,272,000,000","2,086,000,000","2,366,000,000","2,100,000,000","1,920,000,000",,
				InterestPayable,"116,000,000","116,000,000","127,000,000","133,000,000","98,000,000","156,000,000","145,000,000",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"7,080,000,000","8,464,000,000","6,931,000,000","7,188,000,000","7,324,000,000","5,953,000,000","5,001,000,000","4,601,000,000","4,873,000,000","4,289,000,000","4,917,000,000","5,232,000,000","4,998,000,000","4,416,000,000","3,454,000,000","2,618,000,000","2,619,000,000","2,238,000,000","1,694,000,000","1,559,000,000","138,000,000","2,000,000",,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"2,330,000,000","2,321,000,000","2,260,000,000","2,286,000,000","2,464,000,000","2,527,000,000","2,327,000,000","1,993,000,000","1,932,000,000","1,968,000,000","2,386,000,000","2,222,000,000","2,116,000,000","2,058,000,000","1,695,000,000","1,432,000,000","1,011,000,000","878,000,000","650,000,000","868,000,000","654,000,000","70,000,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"6,314,000,000","6,127,000,000","6,502,000,000","9,877,000,000","7,092,000,000","9,620,000,000","5,201,000,000","5,789,000,000","5,574,000,000","6,560,000,000","6,673,000,000","5,945,000,000","6,374,000,000","8,583,000,000","5,233,000,000","4,857,000,000","4,916,000,000","6,560,000,000","6,890,000,000","3,822,000,000","2,280,000,000","2,510,000,000","3,062,000,000","2,341,000,000","4,696,000,000","4,414,970,930.233"
			CurrentDebt,"6,084,000,000","5,876,000,000","6,227,000,000","9,591,000,000","6,846,000,000","9,620,000,000","5,201,000,000","5,789,000,000","5,574,000,000","6,560,000,000","6,673,000,000","5,945,000,000","6,374,000,000","8,583,000,000","5,233,000,000","4,857,000,000","4,916,000,000","6,560,000,000","6,890,000,000","3,822,000,000","2,280,000,000","2,510,000,000","3,062,000,000","2,341,000,000","4,696,000,000","4,414,970,930.233"
				CommercialPaper,"3,269,000,000","2,772,000,000","893,000,000","4,258,000,000","2,289,000,000","3,951,000,000","2,328,000,000","3,174,000,000","1,085,000,000","648,000,000","1,042,000,000",,"2,156,000,000","4,969,000,000","1,887,000,000","1,330,000,000","755,000,000","1,439,000,000","824,000,000","372,000,000","649,000,000","949,000,000",,,,
				LineOfCredit,"624,000,000","863,000,000","899,000,000","976,000,000","719,000,000","701,000,000","692,000,000","836,000,000","1,185,000,000","1,272,000,000","1,323,000,000",,"2,053,000,000","2,195,000,000","2,142,000,000","2,430,000,000","3,117,000,000","2,809,000,000","4,047,000,000","1,049,000,000","660,000,000","634,000,000",,,,
				OtherCurrentBorrowings,"2,191,000,000","2,241,000,000","4,435,000,000","4,357,000,000","3,838,000,000","4,968,000,000","2,181,000,000","1,779,000,000","3,304,000,000","4,640,000,000","4,308,000,000",,"2,135,000,000","1,419,000,000","1,204,000,000","1,097,000,000","1,044,000,000","2,312,000,000","2,019,000,000","2,401,000,000","971,000,000","927,000,000",,,,
			CurrentCapitalLeaseObligation,"230,000,000","251,000,000","275,000,000","286,000,000","246,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"98,000,000","123,000,000","123,000,000","56,000,000","114,000,000","236,000,000","305,000,000","287,000,000","385,000,000","329,000,000","70,000,000","71,000,000","70,000,000","79,000,000","402,000,000","90,000,000","91,000,000","86,000,000","74,000,000","13,000,000","14,000,000","14,000,000","158,000,000","112,000,000",,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"1,706,000,000","1,710,000,000","1,816,000,000","1,376,000,000","1,719,000,000","1,161,000,000",,,,,,,,
