name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
				LongTermDebtIssuance,"1,288,000,000","0","595,000,000","844,000,000","892,000,000","1,804,000,000","1,090,000,000","10,000,000","673,000,000","971,000,000","1,375,000,000","593,000,000","747,000,000","0","0","6,000,000","7,000,000",,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-1,593,000,000","-1,000,000","-285,000,000","-353,000,000","-914,000,000","-2,365,000,000","-492,000,000","-21,000,000","-686,000,000","-4,000,000","-465,000,000","-4,000,000","-413,000,000","-1,219,000,000","-1,011,000,000","-132,000,000","-225,000,000",,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","0","0","0","0",,,,,,"0","0","-5,000,000","-86,000,000","-50,000,000",,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","800,000,000","0","400,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","-800,000,000","0","-400,000,000",,,,,,"0","0","-5,000,000","-86,000,000","-50,000,000",,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-481,000,000","-700,000,000","-680,000,000","-426,000,000","-504,000,000","-201,000,000","36,000,000","-401,000,000","-749,000,000","-3,093,000,000","-2,459,000,000","-1,529,000,000","-2,305,000,000","-918,000,000","179,000,000","116,000,000","7,000,000","-2,595,000,000","-2,908,000,000","325,000,000","1,680,000,000","158,000,000","401,000,000","362,000,000","383,000,000","1,028,000,000","53,000,000","137,000,000","7,000,000","49,000,000","1,061,000,000","113,000,000","167,000,000","19,000,000","55,000,000","29,000,000"
			CommonStockIssuance,"69,000,000","104,000,000","156,000,000","102,000,000","108,000,000","114,000,000","168,000,000","82,000,000","93,000,000","84,000,000","87,000,000","165,000,000","133,000,000","192,000,000","179,000,000","116,000,000","145,000,000","440,000,000","918,000,000","1,199,000,000","1,680,000,000","158,000,000","401,000,000","362,000,000","383,000,000","1,028,000,000","53,000,000","137,000,000","7,000,000","49,000,000","1,061,000,000","113,000,000","167,000,000","19,000,000","55,000,000","29,000,000"
			CommonStockPayments,"-550,000,000","-804,000,000","-836,000,000","-528,000,000","-612,000,000","-315,000,000","-132,000,000","-483,000,000","-842,000,000","-3,177,000,000","-2,546,000,000","-1,694,000,000","-2,438,000,000","-1,110,000,000","0","0","-138,000,000","-3,035,000,000","-3,826,000,000","-874,000,000",,,,,,,,,,,,,,,,
		CashDividendsPaid,"-619,000,000","-589,000,000","-530,000,000","-482,000,000","-436,000,000","-379,000,000","-337,000,000","-307,000,000","-280,000,000","-277,000,000","-318,000,000","-292,000,000","-270,000,000","-72,000,000","0","-114,000,000","-453,000,000","-468,000,000","-443,000,000","-394,000,000","-378,000,000","-332,000,000","-364,000,000","-356,000,000","-333,000,000","-291,000,000","-288,000,000","-286,000,000","-261,000,000","-236,000,000","-149,000,000","-120,000,000","-100,000,000","-100,000,000","-100,000,000","-99,000,000"
			CommonStockDividendPaid,"-619,000,000","-589,000,000","-530,000,000","-482,000,000","-436,000,000","-379,000,000","-337,000,000","-307,000,000","-280,000,000","-277,000,000","-318,000,000","-292,000,000","-270,000,000","-72,000,000","0",,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-4,000,000","-5,000,000","-6,000,000","-12,000,000","-4,000,000","-3,000,000","-77,000,000","-3,000,000",,"5,000,000","104,000,000","390,000,000","164,000,000","-3,319,000,000","797,000,000","709,000,000","69,000,000","-25,000,000","165,000,000",,"-52,000,000","556,000,000",,,,"484,000,000",,,,,,,,,,
	CashFromDiscontinuedFinancingActivities,,,,,,,,,"0","0","4,000,000","-24,000,000","-217,000,000","-64,000,000","-797,000,000","-703,000,000",,,"-23,000,000","283,000,000","2,780,000,000","-724,000,000",,,,,,,,,,,,,,
EndCashPosition,"1,401,000,000","1,705,000,000","1,325,000,000","1,874,000,000","1,254,000,000","1,001,000,000","1,257,000,000","1,268,000,000","1,030,000,000","1,980,000,000","3,954,000,000","3,225,000,000","1,468,000,000","1,881,000,000","4,208,000,000","2,869,000,000","3,064,000,000","2,752,000,000","3,212,000,000","3,774,000,000","2,846,000,000","1,689,000,000","6,507,000,000","6,082,000,000","3,301,000,000","3,537,000,000","1,602,000,000","1,445,000,000","1,513,000,000","725,000,000","741,000,000","886,000,000","677,000,000","0","0","0"
	ChangesInCash,"691,000,000","335,000,000","-470,000,000","666,000,000","210,000,000","-255,000,000","29,000,000","176,000,000","-879,000,000","-1,905,000,000","814,000,000","1,747,000,000","-427,000,000","-2,300,000,000","1,315,000,000","-249,000,000","391,000,000","-137,000,000","-710,000,000","1,033,000,000","993,000,000","-4,905,000,000","416,000,000","2,633,000,000","-136,000,000","1,968,000,000","88,000,000","51,000,000","828,000,000","-16,000,000","-145,000,000","209,000,000","375,000,000","37,000,000","34,000,000","36,000,000"
	EffectOfExchangeRateChanges,"-20,000,000","45,000,000","-79,000,000","-46,000,000","43,000,000","-1,000,000","-40,000,000","62,000,000","-71,000,000","-69,000,000","-85,000,000","10,000,000","14,000,000","-27,000,000","24,000,000","54,000,000","-79,000,000","73,000,000","148,000,000","-105,000,000","164,000,000","87,000,000","9,000,000","148,000,000","-100,000,000","-33,000,000","34,000,000","-119,000,000","-40,000,000",,,,,,,
	BeginningCashPosition,"710,000,000","1,325,000,000","1,874,000,000","1,254,000,000","1,001,000,000","1,257,000,000","1,268,000,000","1,030,000,000","1,980,000,000","3,954,000,000","3,225,000,000","1,468,000,000","1,881,000,000","4,208,000,000","2,869,000,000","3,064,000,000","2,752,000,000","2,816,000,000","3,774,000,000","2,846,000,000","1,689,000,000","6,507,000,000","6,082,000,000","3,301,000,000","3,537,000,000","1,602,000,000","1,480,000,000","1,513,000,000","725,000,000","741,000,000","886,000,000","677,000,000","302,000,000","265,000,000","231,000,000","195,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-677,000,000","-302,000,000","-265,000,000","-231,000,000"
IncomeTaxPaidSupplementalData,"532,000,000","587,000,000","307,000,000","257,000,000","181,000,000","138,000,000","119,000,000","122,000,000","66,000,000","105,000,000","105,000,000","246,000,000","127,000,000","107,000,000","259,000,000","159,000,000","407,000,000",,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"224,000,000","234,000,000","226,000,000","207,000,000","217,000,000","221,000,000","204,000,000","176,000,000","191,000,000","163,000,000","128,000,000","122,000,000","109,000,000","166,000,000","240,000,000","320,000,000","252,000,000",,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-260,000,000","-253,000,000","-256,000,000","-243,000,000","-217,000,000","-248,000,000","-197,000,000","-227,000,000","-271,000,000","-175,000,000","-181,000,000","-169,000,000","-170,000,000","-186,000,000","-192,000,000","-204,000,000","-504,000,000","-527,000,000","-649,000,000","-548,000,000","-405,000,000","-344,000,000","-607,000,000","-1,321,000,000","-4,131,000,000","-2,856,000,000","-3,313,000,000","-2,874,000,000","-2,973,000,000","-4,225,000,000","-3,320,000,000","-2,187,000,000","-1,386,000,000","-1,317,000,000","-1,256,000,000","-1,094,000,000"
IssuanceOfCapitalStock,"69,000,000","104,000,000","156,000,000","102,000,000","108,000,000","114,000,000","168,000,000","82,000,000","93,000,000","84,000,000","87,000,000","165,000,000","133,000,000","192,000,000","179,000,000","116,000,000","145,000,000","440,000,000","918,000,000","1,199,000,000","1,680,000,000","158,000,000","401,000,000","362,000,000","383,000,000","1,028,000,000","53,000,000","137,000,000","7,000,000","49,000,000","1,061,000,000","113,000,000","167,000,000","19,000,000","55,000,000","29,000,000"
IssuanceOfDebt,"1,288,000,000","0","595,000,000","844,000,000","1,692,000,000","1,804,000,000","1,490,000,000","10,000,000","673,000,000","971,000,000","1,375,000,000","593,000,000","747,000,000","0","0","6,000,000","7,000,000",,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-1,593,000,000","-1,000,000","-285,000,000","-353,000,000","-1,714,000,000","-2,365,000,000","-892,000,000","-21,000,000","-686,000,000","-4,000,000","-465,000,000","-4,000,000","-413,000,000","-1,219,000,000","-1,016,000,000","-218,000,000","-275,000,000",,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-550,000,000","-804,000,000","-836,000,000","-528,000,000","-612,000,000","-315,000,000","-132,000,000","-483,000,000","-842,000,000","-3,177,000,000","-2,546,000,000","-1,694,000,000","-2,438,000,000","-1,110,000,000","0","0","-138,000,000","-3,035,000,000","-3,826,000,000","-874,000,000",,,,,,,,,,,,,,,,
FreeCashFlow,"2,261,000,000","1,791,000,000","1,567,000,000","1,594,000,000","1,396,000,000","1,575,000,000","878,000,000","1,119,000,000","894,000,000","846,000,000","-723,000,000","775,000,000","900,000,000","688,000,000","1,780,000,000","425,000,000","-262,000,000","258,000,000","2,850,000,000","3,760,000,000","3,860,000,000","2,443,000,000","732,000,000","655,000,000","-5,295,000,000","-716,000,000","-2,018,000,000","-278,000,000","1,215,000,000","-938,000,000","-768,000,000","127,000,000","556,000,000","41,000,000","52,000,000","117,000,000"
