name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
InvestingCashFlow,"-6,405,000,000","906,000,000","667,000,000","-3,063,000,000","-2,987,000,000","-7,022,000,000","-3,066,000,000","-1,111,000,000","-1,800,000,000","-332,000,000","-7,239,000,000","-1,781,000,000","-5,964,000,000","-1,226,000,000","-3,994,000,000","-299,000,000","-3,766,000,000","-1,395,059,580","-134,111,130","-582,573,900","-885,983,187.2","-909,693,173.98","-223,652,529.3","-1,040,740,660","-385,128,170.14","-455,155,820","-251,705,232","-288,182,439.09","-206,987,000"
	CashFlowFromContinuingInvestingActivities,"-5,591,000,000","-4,604,000,000","698,000,000","-2,855,000,000","-2,987,000,000","-7,022,000,000","-3,066,000,000","-1,111,000,000","-1,800,000,000","-332,000,000","-7,239,000,000","-1,781,000,000","-5,964,000,000","-1,226,000,000","-3,994,000,000","-299,000,000","-3,766,000,000","-1,394,373,710","-131,838,060","-573,286,490","-885,983,187.2","-909,693,173.98","-223,652,529.3","-1,040,740,660","-385,128,170.14","-455,155,820","-251,705,232","-288,182,439.09","-206,987,000"
		CapitalExpenditureReported,,,,,"-816,000,000","-817,000,000","-1,458,000,000","-1,275,000,000","-1,001,000,000","-636,000,000","-737,000,000","-566,000,000","-541,000,000","-445,000,000","-334,000,000",,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,"55,000,000","-290,000,000","-180,000,000","-295,000,000","-375,170,890","-336,414,360","-235,562,490","-95,058,182.48","-239,643,018.18","-271,192,390.72","-312,446,980","152,049,130.96","-305,093,530","-353,427,570","-248,376,115.26",
			PurchaseOfPPE,,,,,,,,,,,,,,,"-334,000,000","-225,000,000","-339,000,000","-401,919,820","-365,206,580","-252,448,690","-211,706,783.2","-274,856,660.62","-309,026,252.69","-377,633,760","-285,314,118.84","-354,783,030","-388,386,630","-290,489,709.51",
			SaleOfPPE,,,,,,,,,,,,,,"55,000,000","44,000,000","45,000,000","44,000,000","26,748,930","28,792,220","16,886,200","116,648,600.72","35,213,642.44","37,833,861.97","65,186,780","437,363,249.8","49,689,500","34,959,060","42,113,594.25",
		NetIntangiblesPurchaseAndSale,"-626,000,000","-686,000,000","-782,000,000","-612,000,000","-728,000,000","-746,000,000","-1,401,000,000","-1,178,000,000","-938,000,000","-568,000,000","-691,000,000","-511,000,000","-502,000,000","-390,000,000","-290,000,000",,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-737,000,000","-785,000,000","-877,000,000","-701,000,000","-816,000,000","-817,000,000","-1,458,000,000","-1,275,000,000","-1,001,000,000","-636,000,000","-737,000,000","-566,000,000","-541,000,000","-445,000,000","-334,000,000",,,,,,,,,,,,,,
			SaleOfIntangibles,"111,000,000","99,000,000","95,000,000","89,000,000","88,000,000","71,000,000","57,000,000","97,000,000","63,000,000","68,000,000","46,000,000","55,000,000","39,000,000","55,000,000","44,000,000",,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-1,278,000,000","-1,259,000,000","-390,000,000","-1,104,000,000","-459,000,000","-6,154,000,000","-2,140,000,000","-291,000,000","-106,000,000","-39,000,000","-6,360,000,000","-1,160,000,000","-6,068,000,000","-188,000,000","-4,194,000,000","-73,000,000","-4,223,000,000","-720,849,370","-503,863,850","-236,406,800","-167,978,588.16",,,"-378,757,670",,,,,
			PurchaseOfBusiness,"-1,278,000,000","-1,259,000,000","-679,000,000","-1,104,000,000","-662,000,000","-6,215,000,000","-2,140,000,000","-291,000,000","-106,000,000","-39,000,000","-6,360,000,000","-1,160,000,000","-6,068,000,000","-188,000,000","-4,194,000,000","-73,000,000","-4,223,000,000",,,,,,,,,,,,
			SaleOfBusiness,,"0","289,000,000",,"203,000,000","61,000,000","0","0",,,,,,,,,,,,,,,,,,,,,
