name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,09/30/1993
	ResearchAndDevelopment,"2,754,000,000","2,754,000,000","2,539,000,000","2,347,000,000","1,678,000,000","1,392,000,000","1,233,000,000","1,186,000,000","998,000,000","881,000,000","798,000,000","714,000,000","647,000,000","618,000,000","566,000,000","564,000,000","556,000,000","593,000,000","472,516,000","385,795,000","292,605,000","276,049,000","250,675,000","198,471,000","207,085,000","169,083,000","143,400,000","108,600,000","104,000,000",,"53,400,000",,
	DepreciationAmortizationDepletionIncomeStatement,"483,000,000","483,000,000","483,000,000","416,000,000","146,000,000","6,000,000","6,000,000","6,000,000","2,000,000","12,000,000","12,000,000","7,000,000","17,000,000","23,000,000","11,000,000","42,000,000","42,000,000","35,000,000",,"9,902,000","10,251,000","10,186,000","11,357,000","7,159,000","14,949,000","213,204,000","141,300,000","53,200,000","58,700,000","68,400,000","64,000,000","38,500,000","3,600,000"
		DepreciationAndAmortizationInIncomeStatement,"483,000,000","483,000,000","483,000,000","416,000,000","146,000,000","6,000,000","6,000,000","6,000,000","2,000,000","12,000,000","12,000,000","7,000,000","17,000,000","23,000,000","11,000,000","42,000,000","42,000,000","35,000,000",,"9,902,000","10,251,000","10,186,000","11,357,000","7,159,000","14,949,000","213,204,000","141,300,000","53,200,000","58,700,000","68,400,000","64,000,000","38,500,000","3,600,000"
			Amortization,"483,000,000","483,000,000","483,000,000","416,000,000","146,000,000","6,000,000","6,000,000","6,000,000","2,000,000","12,000,000","12,000,000","7,000,000","17,000,000","23,000,000","11,000,000","42,000,000","42,000,000","35,000,000",,"9,902,000","10,251,000","10,186,000","11,357,000","7,159,000","14,949,000",,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"483,000,000","483,000,000","483,000,000","416,000,000","146,000,000","6,000,000","6,000,000","6,000,000","2,000,000","12,000,000","12,000,000","7,000,000","17,000,000","23,000,000","11,000,000","42,000,000","42,000,000","35,000,000",,"9,902,000","10,251,000","10,186,000","11,357,000","7,159,000","14,949,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,"4,000,000",,,"1,000","679,000","-70,321,000","67,507,000",,,,,,,,,
OperatingIncome,"3,877,000,000","3,877,000,000","3,153,000,000","2,559,000,000","2,528,000,000","2,181,000,000","1,857,000,000","1,567,000,000","1,425,000,000","1,242,000,000","889,000,000","1,306,000,000","1,215,000,000","1,168,000,000","1,088,000,000","908,000,000","683,000,000","644,000,000","657,534,000","575,072,000","541,387,000","442,918,000","372,402,000","212,046,000","204,900,000","145,897,000","19,900,000","17,300,000","10,300,000","-5,900,000","-13,700,000","-177,100,000","13,200,000"
NetNonOperatingInterestIncomeExpense,"-104,000,000","-104,000,000","-164,000,000","-17,000,000","28,000,000","17,000,000","24,000,000","-1,000,000","-35,000,000","-39,000,000","-29,000,000","-27,000,000","-30,000,000","-40,000,000","-46,000,000","-53,000,000","-30,000,000","-13,000,000","17,909,000",,,,,,,,,,,,,,
	InterestIncomeNonOperating,"147,000,000","147,000,000","106,000,000","64,000,000","57,000,000","39,000,000","46,000,000","19,000,000","8,000,000","3,000,000","-2,000,000","4,000,000","0","10,000,000","14,000,000","8,000,000","21,000,000","39,000,000","45,000,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"251,000,000","251,000,000","270,000,000","81,000,000","29,000,000","22,000,000","22,000,000","20,000,000","43,000,000","42,000,000","27,000,000","31,000,000","30,000,000","50,000,000","60,000,000","61,000,000","51,000,000","52,000,000","27,091,000",,,,,,,,,,,,,,
OtherIncomeExpense,"-223,000,000","-223,000,000",,"37,000,000","74,000,000","-3,000,000","-4,000,000","8,000,000","-5,000,000","-7,000,000","-148,000,000","21,000,000","4,000,000","10,000,000","-21,000,000","1,000,000","-40,067,000","59,000,000","20,969,000","-1,849,000","-7,461,000","-21,706,000","-22,870,000","-236,280,000","-361,808,000","318,370,000","579,200,000","-37,100,000","-600,000","7,600,000","-7,200,000","2,500,000","600,000"
